,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30
otu_3053,0.00010161456315566944,0.0001947781498066567,9.667212542559035e-05,0.0001456356712604455,0.00018905234405923343,8.530525583039834e-05,0.0003491957861980651,3.1517714592730756e-05,0.00034981655494986766,0.0005110281153521308,8.59424135142306e-05,8.102392135959326e-05,3.653769296931445e-05,0.00048694564670939856,0.00041007906175656144,0.000359995429059456,0.00011528853526473469,0.00021194165945645697,0.0001025519064523462,0.00010815011512701828,6.604634669161008e-05,0.00017024593861803987,0.00014817072970020818,3.604264004673009e-05,0.00022023043548836854,0.0005858827601969645,0.00016536426371441756,0.00047756530565479764,9.19437335348512e-05,4.9334465205606254e-05
otu_3054,0.00010803094629062959,0.0001994160317277433,2.0605394882251013e-05,3.914730281461639e-05,9.719716803787074e-05,0.0007798468289026746,0.0002529883934257102,6.37500351436387e-05,0.00010531530411759321,0.00010375479432720198,0.00038137735247122524,0.00015446561774653804,0.0002740501454220684,2.877579997957912e-05,0.00013920839056910797,0.0003054447980017247,0.00022186876725693166,0.00014567521012652252,0.00013225457053921052,7.570570620966623e-05,0.00027929247212608806,0.00025910632511919903,0.000326827241976883,0.0006773421278058406,0.00018737757188433393,0.00015489827597357954,2.4094501125796618e-05,0.0004415393014005001,7.600615791430814e-05,0.00012096682800033647
otu_3055,9.394614899956195e-05,0.0001116655427346255,0.00012085381442780413,0.00012357293356655744,0.00017168021033425008,0.0004934693627847788,0.00022776139118046805,0.0002981110598505483,7.616638500898676e-05,4.9933338233519065e-05,2.8598997209652198e-05,7.072849209176998e-05,0.00022278056049261503,3.537776529134581e-05,0.0003259974593513448,9.946631335302743e-05,8.370849096304116e-05,9.665894222789878e-05,0.00030369223115252273,1.6952585200835303e-05,0.00017182415758019913,0.0006802509350988714,0.0002991041016772298,0.0007115334240350646,0.0007258027756323379,0.00023131654429499308,0.00015883030929401168,0.00010445417129537379,0.00011002079416955304,5.003195648830995e-05
otu_3056,0.0001886272218455522,8.437966332367542e-05,6.526963024472246e-05,0.0003180852201188229,0.00019616312831027407,0.00010517987866441601,0.0005162204120427094,0.0014352254790186893,0.00029613997589647307,7.743672622881247e-05,0.0003179523269617588,5.93485632678924e-05,0.00022912485880630503,4.790669847020503e-05,2.660253226314633e-05,6.444560038900412e-05,0.004166819187300955,0.00021159534044359383,0.00030098922795561276,0.0001159012539057548,8.809838077651776e-05,7.540207505382057e-05,0.00016895103392578062,4.7383477751741404e-05,0.00016589748367197088,5.199788818549891e-05,4.370054679522892e-05,0.0001291237729266598,7.683289412786298e-05,4.297348065675781e-05
otu_3057,0.0003215200564183818,0.00020644634112142215,0.0006088318528099111,3.108684739678126e-05,0.00010278778290906777,0.00020125520954835817,0.0003489573755024924,0.00024927524948004754,0.0001951927072006169,0.0003394243867884108,3.366854013972231e-05,9.104438760066015e-05,0.00015422400735766334,0.00010350734091946231,4.5907819306576e-05,7.576838097488236e-05,6.313303237305238e-05,3.095879119717447e-05,5.118835535460452e-05,0.0015760648352683292,0.00011669086973991974,1.6281995475849314e-05,5.49545048825811e-05,0.0005014991339384932,7.168839056025586e-05,5.1556347403869194e-05,3.637436746746005e-05,0.0014517449693413394,0.0004534691995850228,0.00010489497579552194
otu_3058,0.0003733100352972127,8.651076182474121e-05,5.726460486921093e-05,0.00013037500551932112,0.00016275354291057825,0.0001275320387930086,1.258116663093479e-05,8.707114366728974e-05,7.144889542998741e-05,0.0015139437485785787,0.00020796286246572542,0.000165489853368052,4.6877483648868274e-05,9.732197143377802e-05,0.00040232667718600237,9.283277635471167e-05,2.131014795573364e-05,7.251591576732474e-05,0.00012012474972903519,5.775039508059298e-05,5.973265857223683e-05,0.0004985324375743666,0.0001601206025420785,0.0001355369384685175,4.471496706736978e-05,0.0001414926842743767,0.00010263816730182871,5.019719975187246e-05,6.844535421860844e-05,7.981788289660423e-05
otu_3059,0.00011554636102346668,0.0003017501370881232,0.0002756701538720957,1.0611617218027446e-05,0.00012871003652711974,0.00043549499598310727,3.559361776355707e-05,0.000186693799912766,0.00034967294323031735,2.3979364703953288e-05,0.000555552972250137,0.00018451557975120576,0.0004065570036315821,1.3284834075835942e-05,9.192743477829502e-05,0.00012305419227428196,0.0005728390683368073,0.00035897459338697115,2.8284378467971032e-05,9.334208165829124e-05,0.0002059818996152453,0.00016536551220884026,0.0005744501811782343,0.0005546062357167877,0.00010212695101930879,0.00016042365757371153,0.00034924153709628365,0.000442430415302521,0.00017616398473184166,0.002658746087136251
otu_306,0.00022329626009763478,2.333100251765463e-05,0.0003529489060692942,0.00011205524350873948,9.462368546823563e-05,8.637236855338495e-05,7.535330878119775e-05,0.00013193968758979912,0.00018849415527057327,5.7040309195990544e-05,0.00012122474270320105,8.925761153735511e-05,0.00011424209002201386,0.0001121908903175504,7.745309000745743e-05,7.727861694293322e-05,5.0705720773867576e-05,0.00014981445609454623,3.839280392202197e-05,0.0001739265797973256,0.0002911035198998399,9.656388102675466e-05,0.00014249087198354933,0.0006174395095430707,0.000432743598420644,8.998298788159792e-05,9.391325689006035e-05,3.7899161426028846e-05,6.47204090621885e-05,0.00010024943183304036
otu_3060,0.00010931237204295134,6.288748982417629e-05,0.0002932558718003777,0.0001700428035401406,0.0002670095460741393,0.00029197725958023303,6.466016578377449e-05,0.0002504693864043616,0.00038636772988280067,5.362650692356564e-05,0.00021430182704177805,0.000738177474554102,9.011592861582155e-05,0.0004671772489892861,0.00021352316316661905,3.74126603516315e-05,0.00038090364642233074,0.0006937443932524246,3.6524344324419215e-05,0.000270891865440502,3.536056423154015e-05,0.0003241222735612479,2.281116260260049e-05,0.00032162139695159704,0.0002609769513033545,0.00022584653162043152,0.00010310883544651704,5.5309194822922404e-05,5.699114814570431e-05,0.00010131466324036477
otu_3061,0.0001001112898075763,0.0032395087329343993,0.00011687777737712391,2.5034748243832234e-05,0.00011154322898238833,0.00043644125969855203,0.00016051246204070932,9.447072836794003e-05,2.8227501757342702e-05,0.00027411665604963793,0.0002695914280449078,4.6229636699108496e-05,7.581586149152557e-05,0.0002793403310356069,8.547766136266118e-05,7.009956809649778e-05,8.933012327222628e-05,3.430675169462461e-05,5.552930597690225e-05,0.00012417821995497623,0.00025260486276603306,0.00021557261440019305,0.0002523459058788103,0.0005517952337987778,0.00012623045935988237,9.808076532658459e-05,6.964361475160555e-05,0.00011774336199231788,0.00029050972586778053,1.9040469523191584e-05
otu_3062,0.0001269235194757168,0.00017887410571001969,0.00016883519103026723,0.0003699145479907202,0.0002962430913857612,0.00029796368453560566,0.0009570692606613596,0.00033630908836169326,0.0006260537323173566,1.8926298877119114e-05,0.0003159154475936207,0.00014709405641378585,0.00015285948663855894,0.00019814468576055146,0.00018154054677031978,0.0002639284947882205,0.0006309764698844871,0.00023484313105547787,3.438565926527284e-05,0.0004431915511235451,0.00017147594286734993,0.0005288720518247895,0.0001630523149999915,5.5857023218910577e-05,0.00020179940286830494,5.557156753563457e-05,0.00010156559612993581,0.0003366580043447869,6.80828781527758e-05,0.00023594795964911622
otu_3063,0.000165878773885267,0.00017973513337538434,0.00010414574464349784,0.0006464030049727547,3.93253696187625e-05,2.833223881612666e-05,0.00021289127317394133,0.00020654050103731706,0.0003415388027554342,3.4733255489169555e-05,4.615860561659962e-05,2.5151294682731874e-05,0.00034477621077204964,7.163473800456772e-05,7.768417085267658e-05,3.506110161491027e-05,0.00022600886920585617,0.0006029259616152566,0.00017359467571150057,0.0011268671360678175,0.0001846568425900417,0.00033009575249438964,0.00025848995204052995,8.409496872269379e-05,0.0002564858755828421,0.0001893002431225277,8.027263192320942e-05,4.6726257031281925e-05,0.00018207501049807956,4.139379613454367e-05
otu_3064,2.2217098186391937e-05,0.00024914493832129786,4.533516980179779e-05,6.919174131607776e-05,6.936029836743665e-05,0.00011180737290403969,0.0006029015758924955,6.67320361740484e-05,5.238815019883996e-05,0.00017523623095427572,0.00017295836572324357,6.088871680195595e-05,0.00015760100862340833,0.0003711602346222042,0.0003829331787445657,7.77220507204428e-05,5.9275199648847595e-05,0.00022947130724695303,0.0001987596029769623,0.00010431844054950727,0.00020203262358603678,6.832377718333463e-05,6.570556789310423e-05,0.0003038907663014049,0.00025937435407942934,0.00011333675855712765,7.52119010001372e-05,0.00025056109508716346,0.00010339801769195454,0.0010465172914307357
otu_3065,3.180571216139269e-05,0.0006192343705829022,6.559216127006064e-05,0.00033703345969215385,0.00027139291374430653,0.0001251807582870197,4.543803401407794e-05,0.00019173358973572242,4.0572048431229496e-05,0.00025585086801475275,0.00011392672704745897,0.00017169863984804789,0.0003591955328891907,0.00010374529656069317,6.871569963569243e-05,7.393384046078286e-05,4.707751140604982e-05,5.545539660331735e-05,0.0004570393545491695,0.0001962756382828805,2.0620833309846256e-05,0.000267220688708993,2.2028250111749904e-05,0.0001507471948106237,7.644900465215466e-05,9.147374163679299e-05,8.835178010947712e-05,0.00010642871131753754,9.95938226509468e-05,0.0006182694642083753
otu_3066,2.1099887219865032e-05,0.0002178728506488475,4.5497737560739603e-05,0.0010367348293770133,0.0001628542665254975,6.197916465716491e-05,0.0001318565197439119,4.095909662345947e-05,0.0001715860761753411,4.5944001445818386e-05,0.00018909240798105188,0.00011088449283395198,0.00019900096754070035,0.00017919541711133662,0.00048507377861938043,0.00016289253616666127,0.00032581023018711107,0.00017654720816177998,0.0003810500908378639,0.0013302242322534522,0.00020672275745549059,1.2181299053292342e-05,0.0002815279032348683,0.00010858514372936102,6.894533074836501e-05,0.000704286012924027,0.000378830568527215,0.00013314252049871235,0.00013044114469618748,0.00020664950979277963
otu_3067,9.928190244515188e-05,0.0004762873793927981,3.784146055439835e-05,6.407004168067869e-05,9.636631478904046e-05,0.00044849731480775794,0.00012421111530588126,0.0001243219622401155,6.972148880031334e-05,0.00019771896289670906,0.0001826592641585387,0.0001450344622501725,6.0263158484637844e-05,6.155489111069695e-05,0.0005072948220166204,0.00015044847800195173,0.00014463539444386125,0.00011645521110830352,0.00038714395526906443,8.467353055130334e-05,0.0008270262811951189,0.0001591497316405464,6.0015354021345476e-05,0.0007142342260753043,0.00010700603888660079,0.0005207248269182485,0.0004713804580089098,2.7786246205215542e-05,4.3421023343654195e-05,5.5809818327515485e-05
otu_3068,0.0001905354966006937,3.62621685140502e-05,0.000308123473274778,0.00014121056013693294,0.0003495572966974138,0.0010508581762707601,0.0001757390310015754,2.5196683268253202e-05,0.0006181252156986986,0.00013416816826087468,6.482371663718491e-05,6.486647963240108e-05,0.00016710078211384704,0.00014124818275830443,0.00020706908909804553,6.641405363249999e-05,0.00015319785512295128,6.555561957761059e-05,7.658113600570265e-05,6.320742036159042e-05,6.984908653258863e-05,9.299670044333276e-05,0.00024319241465172906,0.0011673006292253914,0.00015966489316274267,0.0001440384345190495,0.0007533453812211487,0.00012195865076760838,0.0002186805340612326,0.0006587769914177141
otu_3069,0.0003855618088928227,0.0003674333589651434,0.00015289495642276663,3.675890838742584e-05,0.0005450879267875227,0.0003721751070571617,0.00014149895490414888,4.097105102355066e-05,0.00015850722088556806,0.0002486813443025118,0.00010576340077960575,7.515643152833321e-06,3.998939503468314e-05,0.0001543306376336154,0.00014778553736854283,2.3710469042118718e-05,0.00042404117216611963,6.860167114854782e-05,0.00018924089922439527,0.0002104603404047774,0.00047737787232664215,0.0007929954319346958,5.4745965574023364e-05,0.0001769396679156883,3.0199368423602122e-05,0.00013423061732332407,3.320643379009709e-05,4.296085956177541e-05,0.00014118075661421735,1.1636789474381014e-05
otu_307,0.00031548139729756556,0.00032639200614576386,0.001595331550518907,0.001954050795649732,5.202280346609324e-05,5.392719368323167e-05,0.000326105042259625,0.00023532263981580122,0.00024446300276291787,7.516971747783696e-05,0.00030923479513297197,4.770455628227354e-05,0.0001282042196870398,0.0008017260134746945,0.00010698322687903498,0.00028467108915734526,5.721372705186155e-05,0.0003268245024024875,0.0006538809913157047,0.0001829606541917016,0.00019102990044574588,0.0003734732643668692,0.00033888206680327405,0.00038240891363530396,0.00013413464449068153,0.0002518786872098398,0.00022146755125230938,7.351804882351257e-05,0.001304516649188249,0.0003419476291320047
otu_3070,0.00010649954387899554,0.00020415277087813206,3.178684649069951e-05,9.94312164224919e-05,0.0006077257825887643,0.0005747122043428473,0.00035048307034986657,3.858486190498482e-05,0.0002712267309272993,0.00028174567349963694,0.0001480695322470307,0.00034494724895472865,0.00014558695273620895,0.00021560648039383243,0.000314826455177814,0.0002564271563570221,2.0911430592930933e-05,0.00010422103814949722,0.00011814883989604237,0.00027956262549792637,3.3782538494409914e-05,3.364679229766346e-05,0.000117286916555357,0.00017843682346904685,7.241915268521022e-05,8.771560069865664e-05,0.00014088352202939203,0.00010766453494961328,6.483534801643191e-05,1.9872553241608266e-05
otu_3071,9.74935758754862e-05,0.00016513745257574428,0.00024548345523862653,0.0001543344097619159,8.091907719424659e-05,0.0003378224410830646,0.0007950019555750549,0.00040150957482328964,9.85522197157652e-05,0.0002388849524994474,2.0238741901823777e-05,0.0003165983209744051,0.000166606060422309,7.325840283138976e-05,0.00011321586995965445,4.2470118457706445e-05,4.457290611799852e-05,0.0001067533927015484,0.00042258178910604624,0.00016154457844024322,0.0005839953666719111,0.00023476246267665647,0.00034098977612287163,0.00036500138316635606,0.00016780216950833168,0.00011789937949465962,7.792082914038672e-05,0.0002398097287338697,0.00011600255610501648,2.4263810245315216e-05
otu_3072,8.391970871083479e-05,0.00013329356783837293,0.00047745876324238763,0.00014608432958131018,6.65002315708003e-05,0.00036464817382805907,0.00039878075264962345,0.00026581188312819413,4.567874189338854e-05,0.0003122696569291958,0.0001618069512392166,0.00023897487817353748,0.00025637004444137475,0.00011284367093113665,0.00014180836660284397,6.113897465639399e-05,3.173624115920741e-05,0.00012796532609139045,0.0006060067352666586,0.00025764102462026836,0.0002126524363849311,2.6594906902478136e-05,0.00024086989451969622,0.0003209291318019328,0.00013043827499428432,0.00030830589604438743,0.000387906420299771,0.0001887527826083937,0.00012763228618202133,0.0002772691695667086
otu_3073,0.0005021934577692849,0.00010774266038480688,0.000127107907843625,3.294435170396717e-05,0.00021778574807604945,8.899836710900078e-05,0.0002565780261761733,0.00010435011360639488,0.00010045761285776319,0.0001161003256020435,3.184410542110242e-05,7.361179103894277e-05,3.0265129321609193e-05,0.000328578512089616,4.3503630460829586e-05,0.00035690630899070275,0.00037171547070974283,6.246829592339972e-05,0.000174840221716646,0.00017475424987357466,0.00011056379439017853,8.951578857386564e-05,0.0011843785330580181,0.0006409681289501106,0.0006331636436223897,0.0003176631524092281,0.0009032118736520084,9.183960333270784e-05,0.000120260235634305,6.871849429252853e-05
otu_3074,0.0037861456688689384,0.0001273942679856965,0.0001867401180582146,0.0002530647182332819,2.912940084357474e-05,0.0007117473904687377,2.483542772557951e-05,0.00011619253573110243,5.5376684020380023e-05,0.00015625651598341484,0.00013478421710376724,0.00032137234497823337,0.0003290491066493627,5.960444603356704e-05,0.0005405781878031273,0.0007067890355600601,0.0003082920617700127,7.423368075227148e-05,0.00014350217252774472,0.0002840255641320439,8.211014718386518e-05,2.576621542574512e-05,0.00011217496709099903,0.00016681800088248818,0.00011756649636668595,4.2860647166772543e-05,1.3293606260640682e-05,0.00010178935270993524,8.043964050451135e-05,2.4789604150484942e-05
otu_3075,0.00024251654449095774,8.392940758328361e-05,4.7577739570022515e-05,5.77459635884608e-05,0.00011786022785876041,0.0001095709509056152,5.835676968635603e-05,8.601266802816936e-05,0.0003066189760584979,7.400913944722822e-05,0.00011256397309038315,0.00017011133313538386,0.00022079768379986106,0.0001132454969406729,0.0005013522835736221,0.00015480700867126875,0.00010158507444605452,9.338507810875594e-05,8.82644462227481e-05,0.00019398335501445864,0.00030176250811366477,0.00046650529332917647,0.00019130926578012647,4.491800213956669e-05,0.0020149349247001254,0.00019078421425599068,0.00010920989005903973,0.00010628855498798213,4.304149376195869e-05,0.0004018240282482769
otu_3076,7.099293226808098e-05,9.16111504134641e-05,0.00021314684872409054,0.00032001350930949975,7.345292553275233e-05,0.0009025793352502818,8.916870124833299e-05,0.0002861157651964193,0.00029668859682645775,5.076014265651123e-05,0.00038413576182260096,8.977647469624728e-05,0.00030248127931720376,0.0003440136344765199,0.00023727150242480377,0.0003572931854778077,5.922841220604173e-05,8.502755571869672e-05,0.0001645063925428212,6.424762887631753e-05,9.042476528784914e-05,5.6099976416727785e-05,0.00010703274504070235,0.00019530972394068557,0.0007601888889718248,7.281888780724382e-05,0.00022375021157919244,0.00011817162028377049,0.0007009950361556609,0.0007742602875561609
otu_3077,0.0003331863809312519,9.430933193826069e-05,0.00012687104665789475,7.041798896315577e-05,0.00031179892167198245,9.644402830333747e-05,0.0002637494898667029,7.312310507709469e-05,0.00045115272068817284,7.372842135402797e-05,0.0004302212469627122,0.00016383422075889922,0.00023672379278234773,0.00014323451381564783,2.9434924636329464e-05,0.0002800082376700471,5.312010345877353e-05,0.00010019589515062719,0.00013242568874072795,0.0003489758236699987,0.00013067701652136866,5.95702941451325e-05,0.00019321155676814595,0.0006957350735446368,0.00023312863762504058,0.00012239697557045592,0.00031890761192367135,3.799816131328143e-05,7.847626417440818e-05,5.794733688913357e-05
otu_3078,0.00039363901129822,0.0005009450128928527,0.0003855588769159686,0.00011902826867019751,0.00014732630198387132,0.00010144258346485978,1.8169673701798214e-05,0.00011187581987691765,0.00017043954598875742,0.00028559735391190587,0.0007531209816122622,8.238590326071356e-05,2.1786329846288135e-05,5.258827400735732e-05,0.00017975622383704766,0.00013952161474805133,0.00016663070853628132,8.106903012597986e-05,4.628385756354115e-05,2.2911920935546648e-05,0.00022110397142021545,0.000483850376796629,0.0008690039707670388,0.00015530857990041824,1.574481924431333e-05,4.461235449623268e-05,0.00026841840167842455,0.00014577606556504238,0.0005742544741816837,0.000172504296063038
otu_3079,8.622540629497554e-05,0.00040527535381668507,6.456742614882682e-05,0.0001989698542403901,0.00013194511279673575,0.00035557087919654503,0.00011448310063947148,0.0018799295980145166,8.492890952989551e-05,2.736650390227245e-05,2.5093869983756566e-05,0.00017527895581422845,0.00012572493338614503,0.0001488375472369742,0.0001347893365786895,3.540036078338565e-05,0.00023054393581674348,0.000595302293874987,0.000277454979329175,0.00015602299644805817,9.310740644175349e-05,8.24504727963298e-06,0.0005627812341674689,3.868971700555813e-05,0.00043307955414292686,0.0002212605001895118,9.427558396678509e-05,0.0014479157238904052,0.0002907047319406947,8.262609201687617e-05
otu_308,0.00017612297363166622,0.00010190775196247,0.00014804398061988235,0.0002121737849060864,3.116813887911806e-05,0.0001032351613856961,0.0004805367342152003,0.00014016778219591426,0.0005368377306007002,0.0010314065389057687,7.602515573956484e-05,8.140889003088687e-05,0.0002088638635734172,8.688538653279653e-05,6.099888979132518e-06,0.00022421353662718902,0.0004071571487908902,9.934760290528361e-06,8.346315290049921e-05,0.0001970603735204899,8.50669126083635e-05,0.00032543243708354824,0.00041202681924770203,0.00011814799027895456,6.927894786636876e-05,5.7963498884938576e-05,0.0010700401289889467,7.54119359657785e-06,0.00020285239849563862,0.0005082104478864998
otu_3080,0.0001599116122726187,0.00010247871096403424,5.911538018416448e-05,0.0001359676404633457,0.00013369970046220547,7.585228610762951e-05,0.00029951717025430936,0.0001235798676800946,0.0006784317783256165,7.424597699577742e-05,0.00010749523225471682,4.458734277485485e-05,0.00011369972582099959,3.217724434434588e-05,5.117164376892191e-05,6.71404263043992e-05,3.0779937481282414e-05,0.0001328938925709384,0.00018848020597996896,0.00042991061457723473,1.936750093323492e-05,7.958223956043709e-05,0.00010694049647815944,0.00017434816101733968,0.0001496965543747639,0.0001473963149073282,0.00011662946783174479,5.027155896312542e-05,0.00010933920661134002,6.273873942154904e-05
otu_3081,6.760265431997499e-05,0.00013737043693065775,0.00036602344366503287,0.0001664587427956476,8.407630722072851e-05,0.0004035476519643343,4.7053017064429756e-05,0.0005019268780959133,5.444447068736461e-05,0.00020489444965011934,0.00028366739593928183,0.00016576225998548766,0.00019217118357043494,0.0002940553968020996,0.0003113946930164598,0.0006518353788959259,1.7009064921508706e-05,0.00044214198943740425,0.0005735309955844343,0.00012807985561061257,0.00019451672576628742,4.799474931313654e-05,2.4452626268599587e-05,0.00010051881702332362,3.134328012898517e-05,4.3828261466368164e-05,0.0002208523285878881,5.0470826816145514e-05,0.00017583925370697568,1.6613433602688417e-05
otu_3082,0.00018548892231079334,0.00015358413244536998,0.0007397275511539881,8.236696173983174e-05,3.102455070666382e-05,0.00020592080041715544,0.00041744261005405856,3.1238719744504517e-05,0.00011195963238925144,0.0003434548976301218,0.00010336409052509376,0.00021159582361806673,0.001276781341861703,0.0003026699295708435,7.950396390523993e-05,8.51395489328773e-05,0.00034821282606632025,0.00013752246312198727,0.00038067918540369904,0.00010503316206240758,8.448018371164764e-05,0.0003532566297758463,0.00034427927571979066,7.867194444762572e-05,3.254052551412446e-05,0.0002097359328470793,0.00010324719707606157,3.8590491688578905e-05,5.1424712188414987e-05,0.0010340739612709326
otu_3083,7.69721146844983e-05,0.00032333480636633557,0.0003387503000572922,0.00011287264061911429,0.00010147672313329431,0.0001077070232560849,7.876467728717659e-05,0.0006357527722640945,0.0004956994596282302,7.59271286298944e-05,5.657321951948041e-05,8.932235930539162e-05,0.00024923974395871197,0.0004755949887808812,0.00031899407555827054,0.00015430095982422957,2.9751707815229253e-05,0.0011064603880313146,0.00018615661899192045,0.0003459027798002902,0.00018992887769910506,0.000955932916342787,0.0004945290021618982,0.00011545362142857068,0.0006198695362067832,0.00030858432118640157,0.00014289551145654506,0.0005923964330802415,0.0004063867629233632,0.0012254160992523936
otu_3084,3.704136370929286e-05,0.00012202205188662723,0.00010682198759485526,0.00010720585164234812,6.351264921502428e-05,0.0002593507741222902,0.0004268912972479259,0.0005044970306752353,2.0280639328072103e-05,0.0002225708024823006,0.0001260086996693944,2.529863610621824e-05,5.267655485968199e-05,0.00023731074016186568,4.080032761303734e-05,9.812369933979936e-05,6.030322293684997e-05,8.606285210495854e-05,0.00031071208274450096,0.0003024163577592905,0.0006816940394627955,0.000827939811129753,0.0001716447504329416,0.0001266745243920583,0.0002589691934284552,0.000278876661643765,0.0004919403788310213,6.170318116113515e-05,9.261190048124821e-05,0.0002090407480592835
otu_3085,0.00015214643630078557,3.79198153378811e-05,0.0001486580175841709,0.0002521492747780555,0.00015939827232352231,4.320157708283816e-05,4.2728661674610246e-05,0.00012504173186389753,6.625902683366434e-05,2.7233735337459555e-05,0.0002515877092181706,8.452387457510413e-05,0.0004357503578699948,0.00012068352114915375,1.0882909864753774e-05,0.00037396454151246173,0.0001302349295745427,0.0002654559463991517,0.00023806308475722977,0.00013951297629009586,0.0006446612365889233,9.917501619304687e-05,0.00013076577993607856,0.0024189439961437484,0.0005002524418659766,0.00015336685757716685,8.799042590122294e-05,0.0008532940351869824,5.538812126707745e-05,0.0005894397336601692
otu_3086,6.349575373814583e-05,0.0001565478992096365,0.00018251504773732184,1.4516612888183509e-05,0.00024127652767415034,0.0007350081639933407,0.0003203622051986229,0.0012275798089444656,8.321922679150524e-05,0.0006447754411027351,0.0003160693884307913,0.000802879900034823,0.0001946319505884464,0.00011071296794944788,7.024528066996564e-05,0.0002511115360758795,0.00017104165748931837,0.0011730537880806293,6.653031219487985e-05,9.616096442256747e-06,5.2737143327318974e-05,6.666072899202735e-05,0.0001825712247893966,0.0003460886949436829,2.7048609422273302e-05,6.778066413205877e-05,4.881263029467651e-05,0.00035476664890459294,0.0005792024160696954,4.5879879870354255e-05
otu_3087,0.0005450908331898866,4.228134255170459e-05,1.706075866637048e-05,0.00021179187084714013,0.00010308651514312118,6.223585293240009e-05,9.4728373815452e-05,8.482447202785058e-05,5.421262545846602e-05,7.46986859171525e-05,2.136539897649634e-05,1.6223883050851615e-05,0.0004294606416656248,0.00013363421283183762,5.8923614781612985e-05,0.0002573510828265355,9.286556502279054e-05,0.00012813299696272444,9.053312475104202e-05,3.963293967430203e-05,0.0005201450890894476,4.1782913084134934e-05,0.00015920562219091727,9.664920589425701e-05,0.00015864515267050372,0.00010529841649095512,0.0001095307372228017,5.237349795949416e-05,0.00018169576208001652,3.956160832350583e-05
otu_3088,0.0001915653497005133,0.00024218555817333382,0.0001648722831041149,0.0003328010886019573,0.0002965342736341256,0.0007210533214281085,4.8087908832753916e-05,0.00014533642702706248,0.00010065494201400982,2.3338926553676956e-05,0.00042260352932816406,7.710992486887166e-05,0.00018795471328835798,0.00016118934305313408,2.5444081380859756e-05,5.928666594460052e-05,0.0001467340136191833,0.0004593319195574767,0.0014547668149769257,7.750563070161496e-05,2.16100643283556e-05,6.18158147400189e-05,0.0001411942601406381,6.845489115020119e-05,0.00045481088982156316,7.046800618200572e-05,2.332631861238679e-05,5.8493256903205635e-05,0.0005092122610865122,9.143436811969234e-05
otu_3089,0.00015441238154178827,0.0003717836549054349,9.815621118321833e-05,0.0002068250211850911,4.012505082266768e-05,0.00022393268042752428,0.0009044920350238007,3.65818875795771e-05,5.149473398441871e-05,0.0001326557251525173,0.00014342997778918803,3.188896909971122e-05,0.00023347753472637017,0.00015958043238424515,0.00010654359331737152,0.00028189181517634953,7.377473547515855e-05,0.0013296583183709878,7.194259872179419e-05,0.0002015131529098931,6.891974363342333e-05,2.837133568749888e-05,0.00046125235359852903,0.00017187802692145826,0.00013558542202536696,0.00020005731400184364,0.00011885141089916291,5.082432378509321e-05,9.177241095314009e-05,0.00046493820248476244
otu_309,0.0003876956269279364,6.330872654426893e-05,0.00012281025111803768,0.00011077113709701926,0.0001272734454317504,9.419882675358452e-05,0.0002408313474187442,2.4957669824987714e-05,6.0279276722829984e-05,8.744589644257749e-05,1.4665275058913596e-05,8.71728188576371e-05,5.822799047006242e-05,7.652475683287105e-05,4.141216665383411e-05,0.00024135822679255864,0.00017547009042679176,5.4411064698097294e-05,0.0004065325400320888,6.047328819408952e-05,0.00012145781900589934,0.00012008080595962059,7.921544837778906e-05,8.997049360019355e-05,0.00011751710826288732,0.00014724563260546408,0.00034242581294046976,0.00015038034486380126,0.0002391700066962248,0.0003747992145308423
otu_3090,1.7595230812624147e-05,0.00031871610761576,0.0001852945707804662,0.0001348514007469214,0.00020497968054202374,8.464209861856495e-05,5.802455529683104e-05,0.0002892897911505585,5.653879416984227e-05,0.00016595582758019398,0.0001075072334583112,0.0002919462479639985,9.142303188240998e-05,0.00020709123886463452,6.474838406654922e-05,0.00011974552363673921,0.0007630289828545274,0.00018733210952474546,3.956058995237682e-05,3.360960719563049e-05,0.0001925576566813396,0.00043039345022456824,2.9748480545999034e-05,3.87727295369506e-05,0.00016880288067289538,0.00023936544835776856,0.00017498254549277092,3.6305572601975626e-05,0.00031493728982962796,0.0001233842544983786
otu_3091,4.532117141006649e-05,6.418019257120736e-05,6.762639957964836e-05,0.0002206965396353095,4.001998579602509e-05,0.0004733586260165978,0.0001501828401582225,0.0001434369582959089,2.0835025639870753e-05,9.263946143268601e-05,0.0001250488799864777,0.0002758548404580055,0.00022667479648019707,0.0002074488222506842,0.00012894662492494334,0.00025924385585998297,0.0006045537692944417,9.179521469910001e-05,0.0001857395559028817,0.00037452435926817954,3.7026690345170515e-05,4.6022069131591965e-05,8.829071245834565e-05,8.245567132060548e-05,0.0003419803739958405,0.0003469700789248802,0.00025155863706196956,0.0001453557985686826,0.00017362991469791004,0.00026750636620618293
